val_loss,epoch,step,train_loss
2.8767387866973877,0,229,
,0,229,2.5339226722717285
2.5508391857147217,1,459,
,1,459,2.0288078784942627
2.5192811489105225,2,689,
,2,689,1.9536219835281372
2.4902026653289795,3,919,
,3,919,1.9373843669891357
2.4922499656677246,4,1149,
,4,1149,1.9431990385055542
2.4926486015319824,5,1379,
,5,1379,1.907885193824768
2.5045738220214844,6,1609,
,6,1609,1.8673218488693237
2.500223159790039,7,1839,
,7,1839,1.8768738508224487
2.4883289337158203,8,2069,
,8,2069,1.9652361869812012
2.497847318649292,9,2299,
,9,2299,1.8359850645065308
2.4903056621551514,10,2529,
,10,2529,1.867019534111023
2.49187970161438,11,2759,
,11,2759,1.8758606910705566
2.4757237434387207,12,2989,
,12,2989,1.9125412702560425
2.4740898609161377,13,3219,
,13,3219,1.8533376455307007
2.445920705795288,14,3449,
,14,3449,1.9343600273132324
2.497007369995117,15,3679,
,15,3679,1.8733400106430054
2.4897825717926025,16,3909,
,16,3909,1.91497802734375
2.494091749191284,17,4139,
,17,4139,1.9073024988174438
2.471459150314331,18,4369,
,18,4369,1.8894678354263306
2.4725565910339355,19,4599,
,19,4599,1.8435057401657104
2.47932767868042,20,4829,
,20,4829,1.9012702703475952
2.467395782470703,21,5059,
,21,5059,1.9150910377502441
2.470801830291748,22,5289,
,22,5289,1.9489116668701172
2.4802944660186768,23,5519,
,23,5519,1.8292754888534546
2.4605724811553955,24,5749,
,24,5749,1.8717808723449707
2.473747968673706,25,5979,
,25,5979,1.8936102390289307
2.4860289096832275,26,6209,
,26,6209,1.8799811601638794
2.462273120880127,27,6439,
,27,6439,1.938620686531067
2.4818484783172607,28,6669,
,28,6669,1.8764474391937256
2.513129711151123,29,6899,
,29,6899,1.8681656122207642
2.4612998962402344,30,7129,
,30,7129,1.8907707929611206
2.4968342781066895,31,7359,
,31,7359,1.841559648513794
2.47575044631958,32,7589,
,32,7589,1.857338309288025
2.4636940956115723,33,7819,
,33,7819,1.8284858465194702
2.469034433364868,34,8049,
,34,8049,1.830628514289856
2.46500825881958,35,8279,
,35,8279,1.816353678703308
2.4799797534942627,36,8509,
,36,8509,1.8829940557479858
2.488535165786743,37,8739,
,37,8739,1.8841853141784668
2.5019757747650146,38,8969,
,38,8969,1.884240984916687
2.4612362384796143,39,9199,
,39,9199,1.9034383296966553
2.4700427055358887,40,9429,
,40,9429,1.94358491897583
2.4944519996643066,41,9659,
,41,9659,1.8678101301193237
2.466493606567383,42,9889,
,42,9889,1.9045628309249878
2.4800853729248047,43,10119,
,43,10119,1.915786623954773
2.470991611480713,44,10349,
,44,10349,1.8587474822998047
2.4926435947418213,45,10579,
,45,10579,1.8915859460830688
2.483707904815674,46,10809,
,46,10809,1.8442414999008179
2.478747844696045,47,11039,
,47,11039,1.8748829364776611
2.4825427532196045,48,11269,
,48,11269,1.9154292345046997
2.4588253498077393,49,11499,
,49,11499,1.8737287521362305
2.478494882583618,50,11729,
,50,11729,1.8893243074417114
2.4673361778259277,51,11959,
,51,11959,1.9359443187713623
2.4896180629730225,52,12189,
,52,12189,1.8835757970809937
2.470839262008667,53,12419,
,53,12419,1.9501343965530396
2.468498706817627,54,12649,
,54,12649,1.8811463117599487
2.503664016723633,55,12879,
,55,12879,1.8854148387908936
2.492116689682007,56,13109,
,56,13109,1.8763123750686646
2.479808807373047,57,13339,
,57,13339,1.8739314079284668
2.4606375694274902,58,13569,
,58,13569,1.891705870628357
2.48343825340271,59,13799,
,59,13799,1.8967466354370117
2.488119125366211,60,14029,
,60,14029,1.8893225193023682
2.5207571983337402,61,14259,
,61,14259,1.9312701225280762
2.480617046356201,62,14489,
,62,14489,1.9013534784317017
2.471416473388672,63,14719,
,63,14719,1.8840081691741943
2.5022008419036865,64,14949,
,64,14949,1.8450825214385986
2.4979777336120605,65,15179,
,65,15179,1.8588303327560425
2.4964184761047363,66,15409,
,66,15409,1.8848474025726318
2.46396803855896,67,15639,
,67,15639,1.861199975013733
2.4988975524902344,68,15869,
,68,15869,1.9013538360595703
2.4608845710754395,69,16099,
,69,16099,1.8775147199630737
2.4825778007507324,70,16329,
,70,16329,1.9193459749221802
2.4885289669036865,71,16559,
,71,16559,1.8665038347244263
2.4898266792297363,72,16789,
,72,16789,1.8893730640411377
2.5027050971984863,73,17019,
,73,17019,1.9110761880874634
2.466076374053955,74,17249,
,74,17249,1.8880363702774048
2.4711456298828125,75,17479,
,75,17479,1.8099949359893799
2.4721662998199463,76,17709,
,76,17709,1.8196276426315308
2.4550209045410156,77,17939,
,77,17939,1.8536368608474731
2.4644312858581543,78,18169,
,78,18169,1.8761372566223145
2.474914073944092,79,18399,
,79,18399,1.92333984375
2.464160919189453,80,18629,
,80,18629,1.814214825630188
