val_loss,epoch,step,train_loss
0.37709611654281616,0,91,
,0,91,0.46577632427215576
0.31430384516716003,1,183,
,1,183,0.243753120303154
0.2821860611438751,2,275,
,2,275,0.20490247011184692
0.2615815997123718,3,367,
,3,367,0.18205952644348145
0.2377767264842987,4,459,
,4,459,0.15907205641269684
0.24601681530475616,5,551,
,5,551,0.14928673207759857
0.23968732357025146,6,643,
,6,643,0.141913503408432
0.27697113156318665,7,735,
,7,735,0.13702350854873657
0.22675926983356476,8,827,
,8,827,0.13268126547336578
0.21772487461566925,9,919,
,9,919,0.1303664743900299
0.2198265939950943,10,1011,
,10,1011,0.12356928735971451
0.22029376029968262,11,1103,
,11,1103,0.1195731908082962
0.20900903642177582,12,1195,
,12,1195,0.1237674206495285
0.2124360352754593,13,1287,
,13,1287,0.1131754219532013
0.20422084629535675,14,1379,
,14,1379,0.11410758644342422
0.20187969505786896,15,1471,
,15,1471,0.11139295250177383
0.2028127759695053,16,1563,
,16,1563,0.10984489321708679
0.19469377398490906,17,1655,
,17,1655,0.10776381194591522
0.20468184351921082,18,1747,
,18,1747,0.10786154866218567
0.19783854484558105,19,1839,
,19,1839,0.10689942538738251
0.19495487213134766,20,1931,
,20,1931,0.10517693310976028
0.18973739445209503,21,2023,
,21,2023,0.10004527866840363
0.191450834274292,22,2115,
,22,2115,0.10074976086616516
0.20000550150871277,23,2207,
,23,2207,0.10208547860383987
0.19148896634578705,24,2299,
,24,2299,0.09915715456008911
0.1896357536315918,25,2391,
,25,2391,0.09983449429273605
0.19270876049995422,26,2483,
,26,2483,0.09999668598175049
0.19279985129833221,27,2575,
,27,2575,0.0992831289768219
0.18946455419063568,28,2667,
,28,2667,0.09473959356546402
0.19355431199073792,29,2759,
,29,2759,0.09300348162651062
0.19118091464042664,30,2851,
,30,2851,0.09535271674394608
0.19959400594234467,31,2943,
,31,2943,0.09339333325624466
0.185978502035141,32,3035,
,32,3035,0.09188415855169296
0.18633130192756653,33,3127,
