val_loss,epoch,step,train_loss
0.3385760486125946,0,91,
,0,91,0.41825568675994873
0.2828887403011322,1,183,
,1,183,0.21948456764221191
0.2523832619190216,2,275,
,2,275,0.1841125190258026
0.2392691820859909,3,367,
,3,367,0.1665949672460556
0.2276010513305664,4,459,
,4,459,0.15062196552753448
0.21911169588565826,5,551,
,5,551,0.14007188379764557
0.22060516476631165,6,643,
,6,643,0.13137176632881165
0.2072790414094925,7,735,
,7,735,0.12704747915267944
0.20665191113948822,8,827,
,8,827,0.11991355568170547
0.20034466683864594,9,919,
,9,919,0.12125546485185623
0.23215602338314056,10,1011,
,10,1011,0.12393991649150848
0.20968876779079437,11,1103,
,11,1103,0.11684311181306839
0.19704307615756989,12,1195,
,12,1195,0.11860004812479019
0.19332216680049896,13,1287,
,13,1287,0.10788997262716293
0.18513569235801697,14,1379,
,14,1379,0.10903137922286987
0.18251991271972656,15,1471,
,15,1471,0.10560587793588638
0.19003629684448242,16,1563,
,16,1563,0.10544522106647491
0.1908586323261261,17,1655,
,17,1655,0.10432945191860199
0.18745358288288116,18,1747,
,18,1747,0.10446639358997345
0.17352424561977386,19,1839,
,19,1839,0.10520069301128387
0.17955218255519867,20,1931,
,20,1931,0.10292994976043701
0.18057802319526672,21,2023,
,21,2023,0.09696699678897858
0.18424822390079498,22,2115,
,22,2115,0.09819282591342926
0.18187090754508972,23,2207,
,23,2207,0.09978239983320236
0.17196686565876007,24,2299,
,24,2299,0.0968220978975296
0.18513032793998718,25,2391,
,25,2391,0.0991438627243042
0.1659298837184906,26,2483,
,26,2483,0.09868931025266647
0.1689784824848175,27,2575,
,27,2575,0.09826437383890152
0.1681654453277588,28,2667,
,28,2667,0.09204254299402237
0.17272908985614777,29,2759,
,29,2759,0.09162729978561401
0.17170749604701996,30,2851,
,30,2851,0.09338633716106415
0.1749698370695114,31,2943,
,31,2943,0.09079394489526749
0.17471061646938324,32,3035,
,32,3035,0.0904732272028923
0.16488490998744965,33,3127,
,33,3127,0.08655229210853577
0.1740477830171585,34,3219,
,34,3219,0.09493216872215271
0.16819967329502106,35,3311,
,35,3311,0.08757230639457703
0.16851262748241425,36,3403,
,36,3403,0.08736909925937653
0.17237742245197296,37,3495,
,37,3495,0.08801614493131638
0.16673214733600616,38,3587,
,38,3587,0.08127887547016144
0.1699865758419037,39,3679,
,39,3679,0.08891461789608002
0.1693589985370636,40,3771,
,40,3771,0.08812573552131653
0.1625324934720993,41,3863,
,41,3863,0.08391360938549042
0.1682603657245636,42,3955,
,42,3955,0.08385311812162399
0.17029902338981628,43,4047,
,43,4047,0.08243689686059952
0.1723991185426712,44,4139,
,44,4139,0.08161982893943787
0.16281715035438538,45,4231,
,45,4231,0.08268284052610397
