val_loss,epoch,step,train_loss
0.3544016182422638,0,91,
,0,91,0.4377339780330658
0.2960408627986908,1,183,
,1,183,0.22944232821464539
0.26431435346603394,2,275,
,2,275,0.1931961625814438
0.24463042616844177,3,367,
,3,367,0.17225413024425507
0.2211948186159134,4,459,
,4,459,0.15142855048179626
0.2561045289039612,5,551,
,5,551,0.14448899030685425
0.22254027426242828,6,643,
,6,643,0.13869133591651917
0.25075411796569824,7,735,
,7,735,0.1336306780576706
0.2162889540195465,8,827,
,8,827,0.1265745311975479
0.2129838466644287,9,919,
,9,919,0.1243089959025383
0.21302494406700134,10,1011,
,10,1011,0.11723189800977707
0.21105661988258362,11,1103,
,11,1103,0.11857244372367859
0.20355813205242157,12,1195,
,12,1195,0.12035614997148514
0.2086975872516632,13,1287,
,13,1287,0.11040642112493515
0.19116456806659698,14,1379,
,14,1379,0.11239463090896606
0.18762053549289703,15,1471,
,15,1471,0.10957112163305283
0.19448630511760712,16,1563,
,16,1563,0.11409664154052734
0.1841282695531845,17,1655,
,17,1655,0.10779862850904465
0.19108080863952637,18,1747,
,18,1747,0.10629585385322571
0.19982577860355377,19,1839,
,19,1839,0.10911909490823746
0.1866724193096161,20,1931,
,20,1931,0.10787750780582428
0.18783389031887054,21,2023,
,21,2023,0.1003425195813179
0.19370929896831512,22,2115,
,22,2115,0.10144653916358948
0.18624646961688995,23,2207,
,23,2207,0.10383018106222153
0.17833104729652405,24,2299,
,24,2299,0.10192577540874481
0.18710443377494812,25,2391,
,25,2391,0.1021941527724266
0.18688668310642242,26,2483,
,26,2483,0.10233359038829803
0.1875188797712326,27,2575,
,27,2575,0.10109881311655045
0.18313045799732208,28,2667,
,28,2667,0.09444566071033478
0.1882162094116211,29,2759,
,29,2759,0.09525276720523834
0.1932312250137329,30,2851,
,30,2851,0.09697845578193665
0.18833772838115692,31,2943,
,31,2943,0.09594090282917023
0.1838584989309311,32,3035,
,32,3035,0.0937187522649765
0.18355444073677063,33,3127,
,33,3127,0.09187140315771103
0.2084721475839615,34,3219,
,34,3219,0.09676068276166916
0.1861938089132309,35,3311,
,35,3311,0.09155308455228806
0.1832289695739746,36,3403,
,36,3403,0.08930598199367523
0.19188106060028076,37,3495,
,37,3495,0.0898304283618927
0.1848597526550293,38,3587,
,38,3587,0.08412718027830124
0.1889132708311081,39,3679,
,39,3679,0.09693994373083115
0.18215914070606232,40,3771,
,40,3771,0.09267988055944443
0.18382498621940613,41,3863,
,41,3863,0.08846120536327362
0.19043569266796112,42,3955,
,42,3955,0.08977898955345154
0.20162560045719147,43,4047,
,43,4047,0.09006158262491226
0.1838967651128769,44,4139,
,44,4139,0.08592511713504791
0.17796610295772552,45,4231,
,45,4231,0.08679775148630142
0.18363144993782043,46,4323,
,46,4323,0.08927861601114273
0.18350771069526672,47,4415,
,47,4415,0.08609627932310104
0.17754478752613068,48,4507,
,48,4507,0.08491946756839752
0.18756747245788574,49,4599,
,49,4599,0.08260256797075272
0.17237217724323273,50,4691,
,50,4691,0.08048778772354126
0.18138322234153748,51,4783,
,51,4783,0.08213318884372711
0.1847323626279831,52,4875,
,52,4875,0.08397842198610306
0.17662294209003448,53,4967,
,53,4967,0.08119279891252518
0.18874327838420868,54,5059,
,54,5059,0.08001295477151871
0.19523760676383972,55,5151,
,55,5151,0.08136899769306183
0.18326422572135925,56,5243,
,56,5243,0.08246578276157379
0.17871294915676117,57,5335,
,57,5335,0.0820651575922966
0.20904813706874847,58,5427,
,58,5427,0.08034754544496536
0.1887439340353012,59,5519,
,59,5519,0.07928377389907837
0.17388413846492767,60,5611,
,60,5611,0.07688366621732712
0.21004530787467957,61,5703,
,61,5703,0.07839715480804443
0.1756415069103241,62,5795,
,62,5795,0.0777030736207962
0.2129673957824707,63,5887,
,63,5887,0.07718213647603989
0.1793147772550583,64,5979,
,64,5979,0.07577691972255707
0.21029877662658691,65,6071,
,65,6071,0.07592672854661942
0.18864727020263672,66,6163,
,66,6163,0.0791347324848175
0.1694861501455307,67,6255,
,67,6255,0.07747163623571396
0.17817123234272003,68,6347,
,68,6347,0.07699180394411087
0.17656974494457245,69,6439,
,69,6439,0.07132264226675034
0.2016718089580536,70,6531,
,70,6531,0.07317354530096054
0.1862473338842392,71,6623,
,71,6623,0.0709322914481163
0.1774568408727646,72,6715,
,72,6715,0.07422829419374466
0.19431737065315247,73,6807,
,73,6807,0.07218519598245621
0.1906536966562271,74,6899,
,74,6899,0.0754319280385971
0.17873705923557281,75,6991,
,75,6991,0.07157856225967407
0.19372813403606415,76,7083,
,76,7083,0.07304361462593079
0.17957840859889984,77,7175,
,77,7175,0.07262647151947021
0.2001694142818451,78,7267,
,78,7267,0.07066422700881958
0.16986121237277985,79,7359,
,79,7359,0.07494830340147018
0.1852647215127945,80,7451,
,80,7451,0.07158026099205017
0.17748573422431946,81,7543,
,81,7543,0.07119780033826828
0.158829003572464,82,7635,
,82,7635,0.06956657022237778
0.1655632108449936,83,7727,
,83,7727,0.06823468953371048
0.1862396001815796,84,7819,
,84,7819,0.07079493999481201
0.19252797961235046,85,7911,
,85,7911,0.0660119578242302
0.17967383563518524,86,8003,
,86,8003,0.0689227506518364
0.17109186947345734,87,8095,
,87,8095,0.06991676241159439
0.17295844852924347,88,8187,
,88,8187,0.07040774822235107
0.16570377349853516,89,8279,
,89,8279,0.0702468603849411
0.16831493377685547,90,8371,
,90,8371,0.0680919662117958
0.17555049061775208,91,8463,
,91,8463,0.06838825345039368
0.19087612628936768,92,8555,
,92,8555,0.06666459888219833
0.18381977081298828,93,8647,
,93,8647,0.06909484416246414
0.17791292071342468,94,8739,
,94,8739,0.06825491786003113
0.17091457545757294,95,8831,
,95,8831,0.06958639621734619
0.19110853970050812,96,8923,
,96,8923,0.06818029284477234
0.17046751081943512,97,9015,
,97,9015,0.0671650841832161
0.17216801643371582,98,9107,
,98,9107,0.06698094308376312
0.17153140902519226,99,9199,
,99,9199,0.06627761572599411
0.17564377188682556,100,9291,
,100,9291,0.06575894355773926
0.1902887374162674,101,9383,
,101,9383,0.06810744106769562
0.18055100739002228,102,9475,
,102,9475,0.06398475170135498
0.1816534548997879,103,9567,
,103,9567,0.06643503904342651
0.17386607825756073,104,9659,
,104,9659,0.06927309185266495
0.1659235656261444,105,9751,
,105,9751,0.06448386609554291
0.17137612402439117,106,9843,
,106,9843,0.06498190015554428
0.18722043931484222,107,9935,
,107,9935,0.0660799965262413
0.18394102156162262,108,10027,
,108,10027,0.06400545686483383
0.184392049908638,109,10119,
,109,10119,0.06687058508396149
0.1803087443113327,110,10211,
,110,10211,0.06511946767568588
0.17198488116264343,111,10303,
,111,10303,0.06169279292225838
0.16956579685211182,112,10395,
,112,10395,0.06231781467795372
0.1809047907590866,113,10487,
,113,10487,0.06424223631620407
0.17085377871990204,114,10579,
,114,10579,0.06275104731321335
0.19476637244224548,115,10671,
,115,10671,0.061558473855257034
0.17253351211547852,116,10763,
,116,10763,0.06404764950275421
0.1688162088394165,117,10855,
,117,10855,0.062127307057380676
0.1733057200908661,118,10947,
,118,10947,0.06364472210407257
0.18033067882061005,119,11039,
,119,11039,0.06173006445169449
0.1695232093334198,120,11131,
,120,11131,0.06505095958709717
0.17668859660625458,121,11223,
,121,11223,0.05893900617957115
0.18329651653766632,122,11315,
,122,11315,0.06412268429994583
0.17353621125221252,123,11407,
,123,11407,0.06480688601732254
0.1708572953939438,124,11499,
,124,11499,0.06299202144145966
0.16645467281341553,125,11591,
,125,11591,0.061499856412410736
0.17376068234443665,126,11683,
,126,11683,0.06102271005511284
0.1669640839099884,127,11775,
,127,11775,0.06498727202415466
0.17115361988544464,128,11867,
,128,11867,0.06085536256432533
0.17228780686855316,129,11959,
,129,11959,0.059227921068668365
0.1873008906841278,130,12051,
,130,12051,0.06137916073203087
0.1698351949453354,131,12143,
,131,12143,0.060411758720874786
0.1711704432964325,132,12235,
,132,12235,0.06270065158605576
0.17062218487262726,133,12327,
,133,12327,0.05776297301054001
0.16784334182739258,134,12419,
,134,12419,0.05912773683667183
0.171074777841568,135,12511,
,135,12511,0.06142686307430267
0.16336524486541748,136,12603,
,136,12603,0.0618770457804203
0.17940807342529297,137,12695,
,137,12695,0.06091655045747757
0.16330485045909882,138,12787,
,138,12787,0.06063928082585335
0.1612415313720703,139,12879,
,139,12879,0.058840036392211914
0.17034170031547546,140,12971,
,140,12971,0.06303684413433075
0.16588108241558075,141,13063,
,141,13063,0.06226927042007446
0.17308317124843597,142,13155,
,142,13155,0.06039620563387871
0.1702081859111786,143,13247,
,143,13247,0.0613224022090435
0.16741280257701874,144,13339,
,144,13339,0.05685706436634064
0.15837199985980988,145,13431,
,145,13431,0.05940417945384979
0.16509126126766205,146,13523,
,146,13523,0.059584569185972214
0.1636670082807541,147,13615,
,147,13615,0.05805080384016037
0.16716702282428741,148,13707,
,148,13707,0.05947302281856537
0.1657847911119461,149,13799,
,149,13799,0.058276064693927765
0.17382881045341492,150,13891,
,150,13891,0.05655055120587349
0.1647559255361557,151,13983,
,151,13983,0.05841493606567383
0.16410136222839355,152,14075,
,152,14075,0.06332079321146011
0.15890105068683624,153,14167,
,153,14167,0.05822327360510826
0.1708008199930191,154,14259,
,154,14259,0.060552679002285004
0.1642521768808365,155,14351,
,155,14351,0.05875368416309357
0.16572551429271698,156,14443,
,156,14443,0.05767783895134926
0.15519727766513824,157,14535,
,157,14535,0.061009183526039124
0.15877602994441986,158,14627,
,158,14627,0.058887824416160583
0.1606263816356659,159,14719,
,159,14719,0.05784136801958084
0.1619315892457962,160,14811,
,160,14811,0.05642041936516762
0.1782749444246292,161,14903,
,161,14903,0.05611877515912056
0.16650819778442383,162,14995,
,162,14995,0.05632728710770607
0.17404805123806,163,15087,
,163,15087,0.05579565465450287
0.17321205139160156,164,15179,
,164,15179,0.058221057057380676
0.1743236929178238,165,15271,
,165,15271,0.059750884771347046
0.16368712484836578,166,15363,
,166,15363,0.05910465493798256
0.16493718326091766,167,15455,
,167,15455,0.05880759656429291
0.17277976870536804,168,15547,
,168,15547,0.056159812957048416
0.16596178710460663,169,15639,
,169,15639,0.05675578489899635
0.16250689327716827,170,15731,
,170,15731,0.05802774429321289
0.15463492274284363,171,15823,
,171,15823,0.05546020343899727
0.16443085670471191,172,15915,
,172,15915,0.056702181696891785
0.1673983633518219,173,16007,
,173,16007,0.05747665837407112
0.16773085296154022,174,16099,
,174,16099,0.05752860754728317
0.1586865484714508,175,16191,
,175,16191,0.05567064881324768
0.17676576972007751,176,16283,
,176,16283,0.056867122650146484
0.15493543446063995,177,16375,
,177,16375,0.057388123124837875
0.16758237779140472,178,16467,
,178,16467,0.05688365176320076
0.15374545753002167,179,16559,
,179,16559,0.05544983968138695
0.15761932730674744,180,16651,
,180,16651,0.05625741928815842
0.16325561702251434,181,16743,
,181,16743,0.058792855590581894
0.15955662727355957,182,16835,
,182,16835,0.057496387511491776
0.16129742562770844,183,16927,
,183,16927,0.054117683321237564
0.15675322711467743,184,17019,
,184,17019,0.05462278425693512
0.17208504676818848,185,17111,
,185,17111,0.055043891072273254
0.16948626935482025,186,17203,
,186,17203,0.0559806153178215
0.16171415150165558,187,17295,
,187,17295,0.054255545139312744
0.16558466851711273,188,17387,
,188,17387,0.05299873277544975
0.1561587154865265,189,17479,
,189,17479,0.05404075235128403
0.16132280230522156,190,17571,
,190,17571,0.05703447014093399
0.17098212242126465,191,17663,
,191,17663,0.05518766865134239
0.1727505922317505,192,17755,
,192,17755,0.05420609563589096
0.16220678389072418,193,17847,
,193,17847,0.05376382917165756
0.1581897735595703,194,17939,
,194,17939,0.053382985293865204
0.15948162972927094,195,18031,
,195,18031,0.0551920048892498
0.1557120978832245,196,18123,
,196,18123,0.05845200642943382
0.16780367493629456,197,18215,
,197,18215,0.0563320517539978
0.16116547584533691,198,18307,
,198,18307,0.055331356823444366
0.15630102157592773,199,18399,
,199,18399,0.05504319444298744
