val_loss,epoch,step,train_loss
0.1353389024734497,195,18031,
,195,18031,0.04666189104318619
0.13057270646095276,196,18123,
,196,18123,0.049682483077049255
0.1339060515165329,197,18215,
,197,18215,0.04833826422691345
0.13639818131923676,198,18307,
,198,18307,0.04624359309673309
0.133741095662117,199,18399,
,199,18399,0.046420130878686905
