val_loss,epoch,step,train_loss
0.48490455746650696,0,137,
,0,137,0.5159146785736084
0.4071211516857147,1,275,
,1,275,0.29787182807922363
0.36345046758651733,2,413,
,2,413,0.23736964166164398
0.364921510219574,3,551,
,3,551,0.21521557867527008
0.3332381844520569,4,689,
,4,689,0.19926579296588898
0.33667802810668945,5,827,
,5,827,0.1946745067834854
0.31109026074409485,6,965,
,6,965,0.1903788298368454
0.3101392388343811,7,1103,
,7,1103,0.17753605544567108
0.3114100992679596,8,1241,
,8,1241,0.1709185540676117
0.3041902482509613,9,1379,
,9,1379,0.17955756187438965
0.31712082028388977,10,1517,
,10,1517,0.16756902635097504
0.28975826501846313,11,1655,
,11,1655,0.17185638844966888
0.28929468989372253,12,1793,
,12,1793,0.17469918727874756
0.28474441170692444,13,1931,
,13,1931,0.1687973439693451
0.30766019225120544,14,2069,
,14,2069,0.1652301549911499
0.28160402178764343,15,2207,
,15,2207,0.16091732680797577
0.2898551821708679,16,2345,
,16,2345,0.15559916198253632
0.2899142801761627,17,2483,
,17,2483,0.1573561429977417
0.2817983627319336,18,2621,
,18,2621,0.15784969925880432
0.27909159660339355,19,2759,
,19,2759,0.15210604667663574
0.28793948888778687,20,2897,
,20,2897,0.15595854818820953
0.27160412073135376,21,3035,
,21,3035,0.14012731611728668
0.2695426642894745,22,3173,
,22,3173,0.14000153541564941
0.2789399027824402,23,3311,
,23,3311,0.1490897387266159
0.26407986879348755,24,3449,
,24,3449,0.13826178014278412
0.28297460079193115,25,3587,
,25,3587,0.14070798456668854
0.26317939162254333,26,3725,
,26,3725,0.14310596883296967
0.27350470423698425,27,3863,
,27,3863,0.1362883597612381
0.2836974263191223,28,4001,
,28,4001,0.13158011436462402
0.2763828933238983,29,4139,
,29,4139,0.1385120004415512
0.29329633712768555,30,4277,
,30,4277,0.1341899335384369
0.28236064314842224,31,4415,
,31,4415,0.12950974702835083
0.2729005217552185,32,4553,
,32,4553,0.12881436944007874
0.257494181394577,33,4691,
,33,4691,0.12947267293930054
0.25330206751823425,34,4829,
,34,4829,0.1266287863254547
0.2562907636165619,35,4967,
,35,4967,0.12727779150009155
0.25066328048706055,36,5105,
,36,5105,0.13301649689674377
0.2599627673625946,37,5243,
,37,5243,0.12298061698675156
0.2621268630027771,38,5381,
,38,5381,0.12282305955886841
0.255126953125,39,5519,
,39,5519,0.12347506731748581
0.25108200311660767,40,5657,
,40,5657,0.12334228307008743
0.251991331577301,41,5795,
,41,5795,0.12975440919399261
0.2554454803466797,42,5933,
,42,5933,0.11915188282728195
0.24367396533489227,43,6071,
,43,6071,0.12012265622615814
0.2609860897064209,44,6209,
,44,6209,0.1252574920654297
0.2597184181213379,45,6347,
,45,6347,0.11676618456840515
0.2529517710208893,46,6485,
,46,6485,0.116764135658741
0.25371262431144714,47,6623,
,47,6623,0.11261962354183197
0.25724366307258606,48,6761,
,48,6761,0.11626405268907547
0.2693684995174408,49,6899,
,49,6899,0.11253811419010162
0.2770099937915802,50,7037,
,50,7037,0.1109331026673317
0.2561509907245636,51,7175,
,51,7175,0.11448957771062851
0.26486292481422424,52,7313,
,52,7313,0.11444272845983505
0.255813866853714,53,7451,
,53,7451,0.10654560476541519
0.24279172718524933,54,7589,
,54,7589,0.11019456386566162
0.2559589743614197,55,7727,
,55,7727,0.11105532944202423
0.252431720495224,56,7865,
,56,7865,0.11277848482131958
0.24206849932670593,57,8003,
,57,8003,0.10793955624103546
0.24501894414424896,58,8141,
,58,8141,0.11126202344894409
0.2434493750333786,59,8279,
,59,8279,0.10482252389192581
0.24637988209724426,60,8417,
,60,8417,0.10620643943548203
0.2469794899225235,61,8555,
,61,8555,0.10845118761062622
0.24372519552707672,62,8693,
,62,8693,0.10523759573698044
0.23805543780326843,63,8831,
,63,8831,0.10668246448040009
0.23313991725444794,64,8969,
,64,8969,0.1016400158405304
0.2486272007226944,65,9107,
,65,9107,0.108780637383461
0.24763725697994232,66,9245,
,66,9245,0.10851363092660904
0.23532544076442719,67,9383,
,67,9383,0.10157621651887894
0.24256888031959534,68,9521,
,68,9521,0.09971657395362854
0.237311452627182,69,9659,
,69,9659,0.10217504948377609
0.23931391537189484,70,9797,
,70,9797,0.09879429638385773
0.26993557810783386,71,9935,
,71,9935,0.1003974974155426
0.23989342153072357,72,10073,
,72,10073,0.10219880193471909
0.24888518452644348,73,10211,
,73,10211,0.10260972380638123
0.2530251741409302,74,10349,
,74,10349,0.10052075237035751
0.23859532177448273,75,10487,
,75,10487,0.09632133692502975
0.2310408651828766,76,10625,
,76,10625,0.09778883308172226
0.23684461414813995,77,10763,
,77,10763,0.10549874603748322
0.23953954875469208,78,10901,
,78,10901,0.10213640332221985
0.24465884268283844,79,11039,
,79,11039,0.10403691977262497
0.24601253867149353,80,11177,
,80,11177,0.09650474041700363
0.24652734398841858,81,11315,
,81,11315,0.09802041947841644
0.2532978057861328,82,11453,
,82,11453,0.0979904904961586
0.25478050112724304,83,11591,
,83,11591,0.09838677197694778
0.24475066363811493,84,11729,
,84,11729,0.09620655328035355
0.24208207428455353,85,11867,
,85,11867,0.09841547161340714
0.24365806579589844,86,12005,
,86,12005,0.09254168719053268
0.23035986721515656,87,12143,
,87,12143,0.09704168140888214
0.2328607738018036,88,12281,
,88,12281,0.09548355638980865
0.24326148629188538,89,12419,
,89,12419,0.09310586005449295
0.26135390996932983,90,12557,
,90,12557,0.09435896575450897
0.22712299227714539,91,12695,
,91,12695,0.09167689830064774
0.2372744381427765,92,12833,
,92,12833,0.0894685834646225
0.23944774270057678,93,12971,
,93,12971,0.09293496608734131
0.2649284899234772,94,13109,
,94,13109,0.09466704726219177
0.2451324164867401,95,13247,
,95,13247,0.09078597277402878
0.2381119728088379,96,13385,
,96,13385,0.09044460207223892
0.24828985333442688,97,13523,
,97,13523,0.09237615019083023
0.2460785210132599,98,13661,
,98,13661,0.08987044543027878
0.24627165496349335,99,13799,
,99,13799,0.09121638536453247
0.24450132250785828,100,13937,
,100,13937,0.0891551747918129
0.25336727499961853,101,14075,
,101,14075,0.08898118883371353
0.2556290626525879,102,14213,
,102,14213,0.08784063160419464
0.2261202037334442,103,14351,
,103,14351,0.0912165567278862
0.2440372258424759,104,14489,
,104,14489,0.08872925490140915
0.2421981543302536,105,14627,
,105,14627,0.08808472752571106
0.23855404555797577,106,14765,
,106,14765,0.088246650993824
0.24734821915626526,107,14903,
,107,14903,0.08924552798271179
0.23767328262329102,108,15041,
,108,15041,0.08900570869445801
0.24089407920837402,109,15179,
,109,15179,0.09484093636274338
0.24117013812065125,110,15317,
,110,15317,0.08712003380060196
0.2277722805738449,111,15455,
,111,15455,0.09027383476495743
0.23152706027030945,112,15593,
,112,15593,0.08762826025485992
0.22707532346248627,113,15731,
,113,15731,0.08956940472126007
0.22229056060314178,114,15869,
,114,15869,0.08746819943189621
0.2300485223531723,115,16007,
,115,16007,0.08835795521736145
0.2358776479959488,116,16145,
,116,16145,0.08620049804449081
0.23954306542873383,117,16283,
,117,16283,0.09108045697212219
0.2205028086900711,118,16421,
,118,16421,0.08486301451921463
0.22187569737434387,119,16559,
,119,16559,0.08506620675325394
0.25513848662376404,120,16697,
,120,16697,0.08684956282377243
0.2368861883878708,121,16835,
,121,16835,0.08642911165952682
0.23923714458942413,122,16973,
,122,16973,0.08854503929615021
0.23644055426120758,123,17111,
,123,17111,0.08957678079605103
0.21477754414081573,124,17249,
,124,17249,0.08478187024593353
0.22664692997932434,125,17387,
,125,17387,0.0857519805431366
0.22822138667106628,126,17525,
,126,17525,0.08767851442098618
0.2328301966190338,127,17663,
,127,17663,0.08479104936122894
0.22437317669391632,128,17801,
,128,17801,0.08615470677614212
0.23284389078617096,129,17939,
,129,17939,0.08643466234207153
0.21981437504291534,130,18077,
,130,18077,0.08151229470968246
0.23153984546661377,131,18215,
,131,18215,0.08471336215734482
0.22301223874092102,132,18353,
,132,18353,0.08378660678863525
0.23568473756313324,133,18491,
,133,18491,0.08218438923358917
0.2258041352033615,134,18629,
,134,18629,0.08250304311513901
0.23126761615276337,135,18767,
,135,18767,0.08477426320314407
0.23442070186138153,136,18905,
,136,18905,0.08026063442230225
0.2389913946390152,137,19043,
,137,19043,0.08268715441226959
0.2280677706003189,138,19181,
,138,19181,0.0793386697769165
0.22784964740276337,139,19319,
,139,19319,0.08628895878791809
0.21748913824558258,140,19457,
,140,19457,0.08288070559501648
0.21446827054023743,141,19595,
,141,19595,0.08288327604532242
0.2244127094745636,142,19733,
,142,19733,0.08383027464151382
0.23565258085727692,143,19871,
,143,19871,0.0795224979519844
0.22304405272006989,144,20009,
,144,20009,0.08454334735870361
0.2263069450855255,145,20147,
,145,20147,0.08214014768600464
0.21651458740234375,146,20285,
,146,20285,0.08134347200393677
0.24075749516487122,147,20423,
,147,20423,0.07956261187791824
0.23938430845737457,148,20561,
,148,20561,0.07879508286714554
0.23266752064228058,149,20699,
,149,20699,0.08215338736772537
0.24055370688438416,150,20837,
,150,20837,0.08088454604148865
0.23417146503925323,151,20975,
,151,20975,0.08073221147060394
0.2217937707901001,152,21113,
,152,21113,0.07941684126853943
0.2226673811674118,153,21251,
,153,21251,0.07953526079654694
0.22894160449504852,154,21389,
,154,21389,0.0823642909526825
0.22490465641021729,155,21527,
,155,21527,0.08097829669713974
0.21619009971618652,156,21665,
,156,21665,0.07746998965740204
0.2093794047832489,157,21803,
,157,21803,0.081184983253479
0.21711662411689758,158,21941,
,158,21941,0.07706170529127121
0.22992189228534698,159,22079,
,159,22079,0.08277958631515503
0.2268192321062088,160,22217,
,160,22217,0.07632500678300858
0.21852585673332214,161,22355,
,161,22355,0.07979904115200043
0.20844769477844238,162,22493,
,162,22493,0.07785149663686752
0.21463778614997864,163,22631,
,163,22631,0.07771982997655869
0.21027477085590363,164,22769,
,164,22769,0.07741641253232956
0.21265485882759094,165,22907,
,165,22907,0.07939103245735168
0.216007262468338,166,23045,
,166,23045,0.07695207744836807
0.2334987074136734,167,23183,
