val_loss,epoch,step,train_loss
0.3477254807949066,0,91,
,0,91,0.4295532703399658
0.29008063673973083,1,183,
,1,183,0.2253166288137436
0.25952866673469543,2,275,
,2,275,0.18944966793060303
0.23757338523864746,3,367,
,3,367,0.16752029955387115
0.21508996188640594,4,459,
,4,459,0.15017390251159668
0.21365728974342346,5,551,
,5,551,0.13655692338943481
0.223936527967453,6,643,
,6,643,0.13048890233039856
0.2511637508869171,7,735,
,7,735,0.12873531877994537
0.21486803889274597,8,827,
,8,827,0.12227558344602585
0.24589481949806213,9,919,
,9,919,0.12180126458406448
0.2094458043575287,10,1011,
,10,1011,0.1207742914557457
0.21446284651756287,11,1103,
,11,1103,0.11375179141759872
0.20135654509067535,12,1195,
,12,1195,0.11759235709905624
0.19408296048641205,13,1287,
,13,1287,0.10673001408576965
0.1860620230436325,14,1379,
,14,1379,0.10745487362146378
0.18851807713508606,15,1471,
,15,1471,0.10603810101747513
0.19271822273731232,16,1563,
,16,1563,0.10450217872858047
0.17884834110736847,17,1655,
,17,1655,0.10088655352592468
0.19416983425617218,18,1747,
,18,1747,0.10188457369804382
0.19034740328788757,19,1839,
,19,1839,0.1021018996834755
0.1878175586462021,20,1931,
,20,1931,0.10117283463478088
0.19042308628559113,21,2023,
,21,2023,0.09633910655975342
0.19194021821022034,22,2115,
,22,2115,0.09653859585523605
0.19108033180236816,23,2207,
,23,2207,0.09692823886871338
0.18896684050559998,24,2299,
,24,2299,0.09654823690652847
0.19174827635288239,25,2391,
,25,2391,0.09671179205179214
0.19095365703105927,26,2483,
,26,2483,0.09631694853305817
0.18507100641727448,27,2575,
,27,2575,0.09631872922182083
0.19398906826972961,28,2667,
,28,2667,0.09153793752193451
0.18216191232204437,29,2759,
,29,2759,0.0901956632733345
0.19647005200386047,30,2851,
,30,2851,0.09342073649168015
0.18855221569538116,31,2943,
,31,2943,0.09034759551286697
0.19196592271327972,32,3035,
,32,3035,0.08886232227087021
0.19441263377666473,33,3127,
,33,3127,0.08786803483963013
0.20541389286518097,34,3219,
,34,3219,0.09170947223901749
0.2020113617181778,35,3311,
,35,3311,0.08782465755939484
0.19005002081394196,36,3403,
,36,3403,0.08726929873228073
0.18378925323486328,37,3495,
,37,3495,0.08787701278924942
0.17951641976833344,38,3587,
,38,3587,0.08098462224006653
0.19320069253444672,39,3679,
,39,3679,0.08848822116851807
0.18226884305477142,40,3771,
,40,3771,0.08825275301933289
0.17814502120018005,41,3863,
,41,3863,0.08403057605028152
0.18316081166267395,42,3955,
,42,3955,0.0846027284860611
0.18268868327140808,43,4047,
,43,4047,0.08285754173994064
0.18325258791446686,44,4139,
,44,4139,0.08132467418909073
0.17551970481872559,45,4231,
,45,4231,0.08270301669836044
0.17650064826011658,46,4323,
,46,4323,0.08441713452339172
0.18007352948188782,47,4415,
,47,4415,0.08117737621068954
0.18718235194683075,48,4507,
,48,4507,0.0806451067328453
0.17054979503154755,49,4599,
,49,4599,0.07888014614582062
0.17920099198818207,50,4691,
,50,4691,0.07803834974765778
0.1872222125530243,51,4783,
,51,4783,0.07943078875541687
0.18236282467842102,52,4875,
,52,4875,0.08052854239940643
0.18321381509304047,53,4967,
,53,4967,0.07784788310527802
0.17247650027275085,54,5059,
,54,5059,0.07654545456171036
0.18877936899662018,55,5151,
,55,5151,0.07750972360372543
