val_loss,epoch,step,train_loss
0.47096729278564453,0,137,
,0,137,0.5011042356491089
0.4108746647834778,1,275,
,1,275,0.28928548097610474
0.341794490814209,2,413,
,2,413,0.22970838844776154
0.3328518271446228,3,551,
,3,551,0.209547758102417
0.31572338938713074,4,689,
,4,689,0.18956203758716583
0.3819468319416046,5,827,
,5,827,0.18370626866817474
0.3267163336277008,6,965,
,6,965,0.18909332156181335
0.313170850276947,7,1103,
,7,1103,0.1786104291677475
0.30994659662246704,8,1241,
,8,1241,0.17730644345283508
0.29449817538261414,9,1379,
,9,1379,0.17279452085494995
0.29957297444343567,10,1517,
,10,1517,0.17529930174350739
0.2940598130226135,11,1655,
,11,1655,0.17694617807865143
0.2932129502296448,12,1793,
,12,1793,0.17658065259456635
0.28990668058395386,13,1931,
,13,1931,0.17296113073825836
0.3005104660987854,14,2069,
,14,2069,0.16387967765331268
0.2795942425727844,15,2207,
,15,2207,0.16030512750148773
0.3131200969219208,16,2345,
,16,2345,0.15868616104125977
0.29263511300086975,17,2483,
,17,2483,0.16763556003570557
0.2908078134059906,18,2621,
,18,2621,0.1560417115688324
0.29187366366386414,19,2759,
,19,2759,0.15279962122440338
0.27772173285484314,20,2897,
,20,2897,0.1602509617805481
0.284566193819046,21,3035,
,21,3035,0.14398273825645447
0.2778312861919403,22,3173,
,22,3173,0.14698375761508942
0.26654404401779175,23,3311,
,23,3311,0.15396136045455933
0.2866837978363037,24,3449,
,24,3449,0.1581573635339737
0.2856283187866211,25,3587,
,25,3587,0.1602160930633545
0.28221696615219116,26,3725,
,26,3725,0.15544763207435608
0.2737061381340027,27,3863,
,27,3863,0.15186086297035217
0.2655393183231354,28,4001,
,28,4001,0.14161445200443268
0.27701228857040405,29,4139,
,29,4139,0.14434322714805603
0.2599722743034363,30,4277,
,30,4277,0.14086702466011047
0.2691299617290497,31,4415,
,31,4415,0.13680481910705566
0.26488804817199707,32,4553,
,32,4553,0.1338203251361847
0.26888197660446167,33,4691,
,33,4691,0.13609370589256287
0.2554161846637726,34,4829,
,34,4829,0.13328462839126587
0.2616799771785736,35,4967,
,35,4967,0.1346283107995987
0.26414766907691956,36,5105,
,36,5105,0.13951046764850616
0.257865846157074,37,5243,
,37,5243,0.1294659972190857
0.2813350558280945,38,5381,
,38,5381,0.13107751309871674
